dataset,object,descriptor,category,distanceFunction,time,similarity
GoogleDataset,0443,RICI,0-100,Cosine,1.542551565,0.9999422349305375
GoogleDataset,0443,RICI,0-100,Euclidian,0.866432519,0.9999855587326344
GoogleDataset,0443,SI,0-100,Cosine,1.335370978,0.9999422349305372
GoogleDataset,0443,SI,0-100,Euclidian,0.836678078,0.9999049906519951
GoogleDataset,0444,3DSC,0-100,Cosine,4.000120095,0.7419850548390985
GoogleDataset,0444,3DSC,0-100,Euclidian,2.199979018,1.0
GoogleDataset,0444,FPFH,0-100,Cosine,0.109815745,1.0
GoogleDataset,0444,FPFH,0-100,Euclidian,0.080644146,1.0
GoogleDataset,0444,QUICCI,0-100,Cosine,0.130202205,1.0
GoogleDataset,0444,QUICCI,0-100,Euclidian,0.086564206,1.0
GoogleDataset,0444,RICI,0-100,Cosine,2.217656727,1.0
GoogleDataset,0444,RICI,0-100,Euclidian,1.242573812,1.0
GoogleDataset,0444,SI,0-100,Cosine,1.961424261,0.9999999999999997
GoogleDataset,0444,SI,0-100,Euclidian,1.218733525,0.9998451000282383
GoogleDataset,0445,3DSC,0-100,Cosine,1.573672635,0.6840040496076942
GoogleDataset,0445,3DSC,0-100,Euclidian,0.871086883,1.0
GoogleDataset,0445,FPFH,0-100,Cosine,0.043877196,1.0
GoogleDataset,0445,FPFH,0-100,Euclidian,0.032050261,1.0
GoogleDataset,0445,QUICCI,0-100,Cosine,0.052396169,1.0
GoogleDataset,0445,QUICCI,0-100,Euclidian,0.036330753,1.0
GoogleDataset,0445,RICI,0-100,Cosine,0.889277042,1.0
GoogleDataset,0445,RICI,0-100,Euclidian,0.501577466,1.0
GoogleDataset,0445,SI,0-100,Cosine,0.7915375,0.9999999999999997
GoogleDataset,0445,SI,0-100,Euclidian,0.474654758,0.9998744682243623
GoogleDataset,0446,3DSC,0-100,Cosine,2.264631915,0.32968651378077
GoogleDataset,0446,3DSC,0-100,Euclidian,1.266434274,1.0
GoogleDataset,0446,FPFH,0-100,Cosine,0.063183746,1.0
GoogleDataset,0446,FPFH,0-100,Euclidian,0.046474561,1.0
GoogleDataset,0446,QUICCI,0-100,Cosine,0.069986879,1.0
GoogleDataset,0446,QUICCI,0-100,Euclidian,0.047623476,1.0
GoogleDataset,0446,RICI,0-100,Cosine,1.275192497,1.0
GoogleDataset,0446,RICI,0-100,Euclidian,0.721699103,1.0
GoogleDataset,0446,SI,0-100,Cosine,1.107115711,0.9999999999999997
GoogleDataset,0446,SI,0-100,Euclidian,0.692486576,0.9998979130815089
GoogleDataset,0447,3DSC,0-100,Cosine,2.561020549,0.6438694638694639
GoogleDataset,0447,3DSC,0-100,Euclidian,1.42170259,1.0
GoogleDataset,0447,FPFH,0-100,Cosine,0.071064552,1.0
GoogleDataset,0447,FPFH,0-100,Euclidian,0.052217213,1.0
GoogleDataset,0447,QUICCI,0-100,Cosine,0.077691451,1.0
GoogleDataset,0447,QUICCI,0-100,Euclidian,0.053467811,1.0
GoogleDataset,0447,RICI,0-100,Cosine,1.440572148,1.0
GoogleDataset,0447,RICI,0-100,Euclidian,0.818535909,1.0
GoogleDataset,0447,SI,0-100,Cosine,1.251232378,0.9999999999999999
GoogleDataset,0447,SI,0-100,Euclidian,0.779674277,0.9999231845688781
GoogleDataset,0448,3DSC,0-100,Cosine,3.279850686,0.4664658202424503
GoogleDataset,0448,3DSC,0-100,Euclidian,1.827536045,1.0
GoogleDataset,0448,FPFH,0-100,Cosine,0.091279933,1.0
GoogleDataset,0448,FPFH,0-100,Euclidian,0.066195421,1.0
GoogleDataset,0448,QUICCI,0-100,Cosine,0.09973509,1.0
GoogleDataset,0448,QUICCI,0-100,Euclidian,0.068383293,1.0
GoogleDataset,0448,RICI,0-100,Cosine,1.852542812,1.0
GoogleDataset,0448,RICI,0-100,Euclidian,1.042195517,1.0
GoogleDataset,0448,SI,0-100,Cosine,1.603932395,0.9999999999999998
GoogleDataset,0448,SI,0-100,Euclidian,1.005681703,0.9999156007143064
GoogleDataset,0449,3DSC,0-100,Cosine,3.42240933,0.7278032323508627
GoogleDataset,0449,3DSC,0-100,Euclidian,1.909295236,1.0
GoogleDataset,0449,FPFH,0-100,Cosine,0.095092925,1.0
GoogleDataset,0449,FPFH,0-100,Euclidian,0.071047047,1.0
GoogleDataset,0449,QUICCI,0-100,Cosine,0.103677224,1.0
GoogleDataset,0449,QUICCI,0-100,Euclidian,0.072224385,1.0
GoogleDataset,0449,RICI,0-100,Cosine,1.924949061,1.0
GoogleDataset,0449,RICI,0-100,Euclidian,1.08718335,1.0
GoogleDataset,0449,SI,0-100,Cosine,1.67598232,0.9999999999999999
GoogleDataset,0449,SI,0-100,Euclidian,1.049057897,0.9999010767113291
GoogleDataset,0450,3DSC,0-100,Cosine,3.955541104,0.7294198219352314
GoogleDataset,0450,3DSC,0-100,Euclidian,2.200089247,1.0
GoogleDataset,0450,FPFH,0-100,Cosine,0.110366824,1.0
GoogleDataset,0450,FPFH,0-100,Euclidian,0.081511173,1.0
GoogleDataset,0450,QUICCI,0-100,Cosine,0.118789206,1.0
GoogleDataset,0450,QUICCI,0-100,Euclidian,0.083624563,1.0
GoogleDataset,0450,RICI,0-100,Cosine,2.251202139,1.0
GoogleDataset,0450,RICI,0-100,Euclidian,1.252517575,1.0
GoogleDataset,0450,SI,0-100,Cosine,1.93390376,0.9999999999999999
GoogleDataset,0450,SI,0-100,Euclidian,1.219304586,0.999906287388716
GoogleDataset,0451,3DSC,0-100,Cosine,0.391259639,1.0
GoogleDataset,0451,3DSC,0-100,Euclidian,0.215713584,1.0
GoogleDataset,0451,FPFH,0-100,Cosine,0.010947971,1.0
GoogleDataset,0451,FPFH,0-100,Euclidian,0.008060577,1.0
GoogleDataset,0451,QUICCI,0-100,Cosine,0.011644619,1.0
GoogleDataset,0451,QUICCI,0-100,Euclidian,0.008100158,1.0
GoogleDataset,0451,RICI,0-100,Cosine,0.219518838,1.0
GoogleDataset,0451,RICI,0-100,Euclidian,0.121676611,1.0
GoogleDataset,0451,SI,0-100,Cosine,0.187517713,0.9773276904473878
GoogleDataset,0451,SI,0-100,Euclidian,0.116609155,0.9994414887302292
GoogleDataset,0452,3DSC,0-100,Cosine,0.90640315,0.0
GoogleDataset,0452,3DSC,0-100,Euclidian,0.505224669,1.0
GoogleDataset,0452,FPFH,0-100,Cosine,0.025281387,1.0
GoogleDataset,0452,FPFH,0-100,Euclidian,0.018700617,1.0
GoogleDataset,0452,QUICCI,0-100,Cosine,0.027023467,1.0
GoogleDataset,0452,QUICCI,0-100,Euclidian,0.019459794,1.0
GoogleDataset,0452,RICI,0-100,Cosine,0.511278064,1.0
GoogleDataset,0452,RICI,0-100,Euclidian,0.288147056,1.0
GoogleDataset,0452,SI,0-100,Cosine,0.440444833,0.99999999999999
GoogleDataset,0452,SI,0-100,Euclidian,0.276231813,0.9987335064015291
GoogleDataset,0453,3DSC,0-100,Cosine,1.08697619,0.0
GoogleDataset,0453,3DSC,0-100,Euclidian,0.609119668,1.0
GoogleDataset,0453,FPFH,0-100,Cosine,0.030773459,1.0
GoogleDataset,0453,FPFH,0-100,Euclidian,0.022551806,1.0
GoogleDataset,0453,QUICCI,0-100,Cosine,0.03338805,1.0
GoogleDataset,0453,QUICCI,0-100,Euclidian,0.023173896,1.0
GoogleDataset,0453,RICI,0-100,Cosine,0.611031698,1.0
GoogleDataset,0453,RICI,0-100,Euclidian,0.344483358,1.0
GoogleDataset,0453,SI,0-100,Cosine,0.535688102,0.9999999999999986
GoogleDataset,0453,SI,0-100,Euclidian,0.33010975,0.9997498438549437
GoogleDataset,0454,3DSC,0-100,Cosine,2.225484732,0.0
GoogleDataset,0454,3DSC,0-100,Euclidian,1.237426671,1.0
GoogleDataset,0454,FPFH,0-100,Cosine,0.061414286,1.0
GoogleDataset,0454,FPFH,0-100,Euclidian,0.04497985,1.0
GoogleDataset,0454,QUICCI,0-100,Cosine,0.067908747,1.0
GoogleDataset,0454,QUICCI,0-100,Euclidian,0.047305039,1.0
GoogleDataset,0454,RICI,0-100,Cosine,1.24384354,1.0
GoogleDataset,0454,RICI,0-100,Euclidian,0.706102386,1.0
GoogleDataset,0454,SI,0-100,Cosine,1.082317295,0.9999999999999999
GoogleDataset,0454,SI,0-100,Euclidian,0.674928783,0.9999703113565873
GoogleDataset,0455,3DSC,0-100,Cosine,0.565539039,0.0
GoogleDataset,0455,3DSC,0-100,Euclidian,0.314592889,1.0
GoogleDataset,0455,FPFH,0-100,Cosine,0.01591733,1.0
GoogleDataset,0455,FPFH,0-100,Euclidian,0.011502634,1.0
GoogleDataset,0455,QUICCI,0-100,Cosine,0.017205021,1.0
GoogleDataset,0455,QUICCI,0-100,Euclidian,0.011884976,1.0
GoogleDataset,0455,RICI,0-100,Cosine,0.316123587,1.0
GoogleDataset,0455,RICI,0-100,Euclidian,0.180137794,1.0
GoogleDataset,0455,SI,0-100,Cosine,0.274746176,0.9991546914623232
GoogleDataset,0455,SI,0-100,Euclidian,0.171060366,0.9979071851920496
GoogleDataset,0456,3DSC,0-100,Cosine,0.505230968,0.0
GoogleDataset,0456,3DSC,0-100,Euclidian,0.279979639,1.0
GoogleDataset,0456,FPFH,0-100,Cosine,0.014028406,1.0
GoogleDataset,0456,FPFH,0-100,Euclidian,0.010289583,1.0
GoogleDataset,0456,QUICCI,0-100,Cosine,0.015522541,1.0
GoogleDataset,0456,QUICCI,0-100,Euclidian,0.010757371,1.0
GoogleDataset,0456,RICI,0-100,Cosine,0.281201868,1.0
GoogleDataset,0456,RICI,0-100,Euclidian,0.159355028,1.0
GoogleDataset,0456,SI,0-100,Cosine,0.247513139,0.9995322731524259
GoogleDataset,0456,SI,0-100,Euclidian,0.151446857,0.9981174989198726
GoogleDataset,0457,3DSC,0-100,Cosine,0.709142917,0.0
GoogleDataset,0457,3DSC,0-100,Euclidian,0.395896132,1.0
GoogleDataset,0457,FPFH,0-100,Cosine,0.019798814,1.0
GoogleDataset,0457,FPFH,0-100,Euclidian,0.014661596,1.0
GoogleDataset,0457,QUICCI,0-100,Cosine,0.021459001,1.0
GoogleDataset,0457,QUICCI,0-100,Euclidian,0.015063818,1.0
GoogleDataset,0457,RICI,0-100,Cosine,0.396530052,1.0
GoogleDataset,0457,RICI,0-100,Euclidian,0.226973078,1.0
GoogleDataset,0457,SI,0-100,Cosine,0.345003579,0.9979906229068343
GoogleDataset,0457,SI,0-100,Euclidian,0.213429692,0.997570294914411
GoogleDataset,0458,3DSC,0-100,Cosine,0.438521947,0.0
GoogleDataset,0458,3DSC,0-100,Euclidian,0.242742816,1.0
GoogleDataset,0458,FPFH,0-100,Cosine,0.012393432,1.0
GoogleDataset,0458,FPFH,0-100,Euclidian,0.008936134,1.0
GoogleDataset,0458,QUICCI,0-100,Cosine,0.013428711,1.0
GoogleDataset,0458,QUICCI,0-100,Euclidian,0.009253685,1.0
GoogleDataset,0458,RICI,0-100,Cosine,0.242299074,1.0
GoogleDataset,0458,RICI,0-100,Euclidian,0.138485234,1.0
GoogleDataset,0458,SI,0-100,Cosine,0.212387458,0.9986241056686378
GoogleDataset,0458,SI,0-100,Euclidian,0.132397117,0.9983842966243487
GoogleDataset,0459,3DSC,0-100,Cosine,1.645977222,0.9784399224806202
GoogleDataset,0459,3DSC,0-100,Euclidian,0.908802669,1.0
GoogleDataset,0459,FPFH,0-100,Cosine,0.045329588,1.0
GoogleDataset,0459,FPFH,0-100,Euclidian,0.033420572,1.0
GoogleDataset,0459,QUICCI,0-100,Cosine,0.049105763,0.9998546511627907
GoogleDataset,0459,QUICCI,0-100,Euclidian,0.034107509,1.0
GoogleDataset,0459,RICI,0-100,Cosine,0.926630642,0.9998546511627907
GoogleDataset,0459,RICI,0-100,Euclidian,0.515517374,1.0
GoogleDataset,0459,SI,0-100,Cosine,0.797614548,0.99985465116279
GoogleDataset,0459,SI,0-100,Euclidian,0.498411058,0.9996710613396373
GoogleDataset,0460,3DSC,0-100,Cosine,1.881703044,1.0
GoogleDataset,0460,3DSC,0-100,Euclidian,1.035940518,1.0
GoogleDataset,0460,FPFH,0-100,Cosine,0.05147478,1.0
GoogleDataset,0460,FPFH,0-100,Euclidian,0.037435443,1.0
GoogleDataset,0460,QUICCI,0-100,Cosine,0.055846465,1.0
GoogleDataset,0460,QUICCI,0-100,Euclidian,0.038617095,1.0
GoogleDataset,0460,RICI,0-100,Cosine,1.05776252,1.0
GoogleDataset,0460,RICI,0-100,Euclidian,0.593373758,1.0
GoogleDataset,0460,SI,0-100,Cosine,0.908988924,0.9999999999999999
GoogleDataset,0460,SI,0-100,Euclidian,0.568156297,0.999912758872752
GoogleDataset,0461,3DSC,0-100,Cosine,3.632328103,1.0
GoogleDataset,0461,3DSC,0-100,Euclidian,1.971665703,1.0
GoogleDataset,0461,FPFH,0-100,Cosine,0.099641497,1.0
GoogleDataset,0461,FPFH,0-100,Euclidian,0.073471446,1.0
GoogleDataset,0461,QUICCI,0-100,Cosine,0.107230399,1.0
GoogleDataset,0461,QUICCI,0-100,Euclidian,0.075402448,1.0
GoogleDataset,0461,RICI,0-100,Cosine,2.02921763,1.0
GoogleDataset,0461,RICI,0-100,Euclidian,1.130517734,1.0
GoogleDataset,0461,SI,0-100,Cosine,1.766037667,0.9999999999999999
GoogleDataset,0461,SI,0-100,Euclidian,1.093564734,0.9999555845711946
GoogleDataset,0462,3DSC,0-100,Cosine,3.295801012,1.0
GoogleDataset,0462,3DSC,0-100,Euclidian,1.792218296,1.0
GoogleDataset,0462,FPFH,0-100,Cosine,0.089449506,1.0
GoogleDataset,0462,FPFH,0-100,Euclidian,0.066952587,1.0
GoogleDataset,0462,QUICCI,0-100,Cosine,0.098454483,1.0
GoogleDataset,0462,QUICCI,0-100,Euclidian,0.067455393,1.0
GoogleDataset,0462,RICI,0-100,Cosine,1.839604675,1.0
GoogleDataset,0462,RICI,0-100,Euclidian,1.026293122,1.0
GoogleDataset,0462,SI,0-100,Cosine,1.590865972,0.9999999999999998
GoogleDataset,0462,SI,0-100,Euclidian,0.987369261,0.9999484303395033
GoogleDataset,0463,3DSC,0-100,Cosine,1.469929581,0.5576056412703462
GoogleDataset,0463,3DSC,0-100,Euclidian,0.818502536,1.0
GoogleDataset,0463,FPFH,0-100,Cosine,0.040513897,1.0
GoogleDataset,0463,FPFH,0-100,Euclidian,0.030106455,1.0
GoogleDataset,0463,QUICCI,0-100,Cosine,0.045170358,1.0
GoogleDataset,0463,QUICCI,0-100,Euclidian,0.031440165,1.0
GoogleDataset,0463,RICI,0-100,Cosine,0.832436081,1.0
GoogleDataset,0463,RICI,0-100,Euclidian,0.470270429,1.0
GoogleDataset,0463,SI,0-100,Cosine,0.715498465,0.9999999999999998
GoogleDataset,0463,SI,0-100,Euclidian,0.44571582,0.9999247193704467
GoogleDataset,0464,3DSC,0-100,Cosine,5.269850415,0.9999999999999982
GoogleDataset,0464,3DSC,0-100,Euclidian,2.931933604,0.9999992239037127
GoogleDataset,0464,FPFH,0-100,Cosine,0.143365861,1.0
GoogleDataset,0464,FPFH,0-100,Euclidian,0.105373224,1.0
GoogleDataset,0464,QUICCI,0-100,Cosine,0.151524142,1.0
GoogleDataset,0464,QUICCI,0-100,Euclidian,0.108230546,1.0
GoogleDataset,0464,RICI,0-100,Cosine,2.910030365,1.0
GoogleDataset,0464,RICI,0-100,Euclidian,1.612872522,1.0
GoogleDataset,0464,SI,0-100,Cosine,2.561219547,0.9999999999999998
GoogleDataset,0464,SI,0-100,Euclidian,1.575326234,0.9999678325847167
GoogleDataset,0465,3DSC,0-100,Cosine,1.357050165,0.5565617490182287
GoogleDataset,0465,3DSC,0-100,Euclidian,0.755626475,1.0
GoogleDataset,0465,FPFH,0-100,Cosine,0.038661155,1.0
GoogleDataset,0465,FPFH,0-100,Euclidian,0.02786396,1.0
GoogleDataset,0465,QUICCI,0-100,Cosine,0.040718926,1.0
GoogleDataset,0465,QUICCI,0-100,Euclidian,0.028429449,1.0
GoogleDataset,0465,RICI,0-100,Cosine,0.767007548,1.0
GoogleDataset,0465,RICI,0-100,Euclidian,0.432274341,1.0
GoogleDataset,0465,SI,0-100,Cosine,0.660395884,0.999648320731489
GoogleDataset,0465,SI,0-100,Euclidian,0.411726251,0.9996259980571313
GoogleDataset,0466,3DSC,0-100,Cosine,1.364109605,0.0
GoogleDataset,0466,3DSC,0-100,Euclidian,0.759206424,1.0
GoogleDataset,0466,FPFH,0-100,Cosine,0.038215428,1.0
GoogleDataset,0466,FPFH,0-100,Euclidian,0.028076276,1.0
GoogleDataset,0466,QUICCI,0-100,Cosine,0.041249344,1.0
GoogleDataset,0466,QUICCI,0-100,Euclidian,0.028774242,1.0
GoogleDataset,0466,RICI,0-100,Cosine,0.756058832,1.0
GoogleDataset,0466,RICI,0-100,Euclidian,0.434435123,1.0
GoogleDataset,0466,SI,0-100,Cosine,0.66222527,0.9999999999999949
GoogleDataset,0466,SI,0-100,Euclidian,0.410291331,0.9994737819898009
GoogleDataset,0467,3DSC,0-100,Cosine,1.274239747,0.00741159474907355
GoogleDataset,0467,3DSC,0-100,Euclidian,0.708736821,1.0
GoogleDataset,0467,FPFH,0-100,Cosine,0.035211891,1.0
GoogleDataset,0467,FPFH,0-100,Euclidian,0.02579587,1.0
GoogleDataset,0467,QUICCI,0-100,Cosine,0.039172407,0.9998115696250236
GoogleDataset,0467,QUICCI,0-100,Euclidian,0.026481662,1.0
GoogleDataset,0467,RICI,0-100,Cosine,0.720802374,0.9998115696250236
GoogleDataset,0467,RICI,0-100,Euclidian,0.405135449,1.0
GoogleDataset,0467,SI,0-100,Cosine,0.621543081,0.9998115696250229
GoogleDataset,0467,SI,0-100,Euclidian,0.386866427,0.9996656453798732
GoogleDataset,0468,3DSC,0-100,Cosine,1.967423728,0.977779138099902
GoogleDataset,0468,3DSC,0-100,Euclidian,1.083319706,1.0
GoogleDataset,0468,FPFH,0-100,Cosine,0.054409777,1.0
GoogleDataset,0468,FPFH,0-100,Euclidian,0.040088612,1.0
GoogleDataset,0468,QUICCI,0-100,Cosine,0.059516718,1.0
GoogleDataset,0468,QUICCI,0-100,Euclidian,0.041322745,1.0
GoogleDataset,0468,RICI,0-100,Cosine,1.108291707,1.0
GoogleDataset,0468,RICI,0-100,Euclidian,0.622778698,1.0
GoogleDataset,0468,SI,0-100,Cosine,0.954449464,0.9999999999999992
GoogleDataset,0468,SI,0-100,Euclidian,0.59571982,0.999778274317084
GoogleDataset,0469,3DSC,0-100,Cosine,0.84045671,0.0
GoogleDataset,0469,3DSC,0-100,Euclidian,0.470476408,1.0
GoogleDataset,0469,FPFH,0-100,Cosine,0.024041479,1.0
GoogleDataset,0469,FPFH,0-100,Euclidian,0.017409914,1.0
GoogleDataset,0469,QUICCI,0-100,Cosine,0.025644808,1.0
GoogleDataset,0469,QUICCI,0-100,Euclidian,0.018061711,1.0
GoogleDataset,0469,RICI,0-100,Cosine,0.476630281,1.0
GoogleDataset,0469,RICI,0-100,Euclidian,0.266283564,1.0
GoogleDataset,0469,SI,0-100,Cosine,0.416673328,0.9993024553570407
GoogleDataset,0469,SI,0-100,Euclidian,0.258780515,0.9955899307905514
GoogleDataset,0470,3DSC,0-100,Cosine,0.521641465,0.0
GoogleDataset,0470,3DSC,0-100,Euclidian,0.290250339,1.0
GoogleDataset,0470,FPFH,0-100,Cosine,0.01481894,1.0
GoogleDataset,0470,FPFH,0-100,Euclidian,0.010862507,1.0
GoogleDataset,0470,QUICCI,0-100,Cosine,0.016025255,1.0
GoogleDataset,0470,QUICCI,0-100,Euclidian,0.011136652,1.0
GoogleDataset,0470,RICI,0-100,Cosine,0.291861789,1.0
GoogleDataset,0470,RICI,0-100,Euclidian,0.161629443,1.0
GoogleDataset,0470,SI,0-100,Cosine,0.252774789,0.9982158786796793
GoogleDataset,0470,SI,0-100,Euclidian,0.156342428,0.9974454463471217
GoogleDataset,0471,3DSC,0-100,Cosine,0.297733911,0.0
GoogleDataset,0471,3DSC,0-100,Euclidian,0.164572699,1.0
GoogleDataset,0471,FPFH,0-100,Cosine,0.008404488,1.0
GoogleDataset,0471,FPFH,0-100,Euclidian,0.006127014,1.0
GoogleDataset,0471,QUICCI,0-100,Cosine,0.009055513,1.0
GoogleDataset,0471,QUICCI,0-100,Euclidian,0.006290238,1.0
GoogleDataset,0471,RICI,0-100,Cosine,0.166811477,1.0
GoogleDataset,0471,RICI,0-100,Euclidian,0.093683667,1.0
GoogleDataset,0471,SI,0-100,Cosine,0.142909075,0.9971842316973649
GoogleDataset,0471,SI,0-100,Euclidian,0.088694778,0.9963492670021452
GoogleDataset,0472,3DSC,0-100,Cosine,2.265597771,0.0
GoogleDataset,0472,3DSC,0-100,Euclidian,1.263558127,0.9999824135626605
GoogleDataset,0472,FPFH,0-100,Cosine,0.063240153,0.9999824135626605
GoogleDataset,0472,FPFH,0-100,Euclidian,0.046533562,0.9999824135626605
GoogleDataset,0472,QUICCI,0-100,Cosine,0.068708816,0.999929654250642
GoogleDataset,0472,QUICCI,0-100,Euclidian,0.047747411,0.9999824135626605
GoogleDataset,0472,RICI,0-100,Cosine,1.266677498,0.999929654250642
GoogleDataset,0472,RICI,0-100,Euclidian,0.723266244,0.9999824135626605
GoogleDataset,0472,SI,0-100,Cosine,1.101342444,0.9999296542506413
GoogleDataset,0472,SI,0-100,Euclidian,0.684080617,0.9996980173067934
GoogleDataset,0473,3DSC,0-100,Cosine,3.516248108,0.5223822800495663
GoogleDataset,0473,3DSC,0-100,Euclidian,1.958841379,1.0
GoogleDataset,0473,FPFH,0-100,Cosine,0.100561133,1.0
GoogleDataset,0473,FPFH,0-100,Euclidian,0.074453838,1.0
GoogleDataset,0473,QUICCI,0-100,Cosine,0.107271167,1.0
GoogleDataset,0473,QUICCI,0-100,Euclidian,0.075027959,1.0
GoogleDataset,0473,RICI,0-100,Cosine,1.991790569,1.0
GoogleDataset,0473,RICI,0-100,Euclidian,1.11592669,1.0
GoogleDataset,0473,SI,0-100,Cosine,1.727963517,0.9999999999999999
GoogleDataset,0473,SI,0-100,Euclidian,1.076294725,0.999962078058164
GoogleDataset,0474,3DSC,0-100,Cosine,1.017229962,0.0
GoogleDataset,0474,3DSC,0-100,Euclidian,0.561897127,1.0
GoogleDataset,0474,FPFH,0-100,Cosine,0.028383583,1.0
GoogleDataset,0474,FPFH,0-100,Euclidian,0.020667357,1.0
GoogleDataset,0474,QUICCI,0-100,Cosine,0.030002735,1.0
GoogleDataset,0474,QUICCI,0-100,Euclidian,0.020900338,1.0
GoogleDataset,0474,RICI,0-100,Cosine,0.561227966,1.0
GoogleDataset,0474,RICI,0-100,Euclidian,0.32016308,1.0
GoogleDataset,0474,SI,0-100,Cosine,0.488438892,0.9999999999999988
GoogleDataset,0474,SI,0-100,Euclidian,0.303777334,0.9997626801213902
GoogleDataset,0475,3DSC,0-100,Cosine,1.193900638,0.0
GoogleDataset,0475,3DSC,0-100,Euclidian,0.669373338,1.0
GoogleDataset,0475,FPFH,0-100,Cosine,0.033599414,1.0
GoogleDataset,0475,FPFH,0-100,Euclidian,0.024491987,1.0
GoogleDataset,0475,QUICCI,0-100,Cosine,0.035938717,1.0
GoogleDataset,0475,QUICCI,0-100,Euclidian,0.024953958,1.0
GoogleDataset,0475,RICI,0-100,Cosine,0.668011869,1.0
GoogleDataset,0475,RICI,0-100,Euclidian,0.380110025,1.0
GoogleDataset,0475,SI,0-100,Cosine,0.580883998,0.9999999999999987
GoogleDataset,0475,SI,0-100,Euclidian,0.359931712,0.9997606352228806
GoogleDataset,0476,3DSC,0-100,Cosine,4.47167102,0.7093455147162372
GoogleDataset,0476,3DSC,0-100,Euclidian,2.488147994,1.0
GoogleDataset,0476,FPFH,0-100,Cosine,0.124696628,1.0
GoogleDataset,0476,FPFH,0-100,Euclidian,0.090234859,1.0
GoogleDataset,0476,QUICCI,0-100,Cosine,0.135256565,1.0
GoogleDataset,0476,QUICCI,0-100,Euclidian,0.092852623,1.0
GoogleDataset,0476,RICI,0-100,Cosine,2.529037031,1.0
GoogleDataset,0476,RICI,0-100,Euclidian,1.420977618,1.0
GoogleDataset,0476,SI,0-100,Cosine,2.201859685,0.9999999999999999
GoogleDataset,0476,SI,0-100,Euclidian,1.370810967,0.9999704489609359
GoogleDataset,0477,3DSC,0-100,Cosine,2.622566065,0.49662355672123243
GoogleDataset,0477,3DSC,0-100,Euclidian,1.458953945,1.0
GoogleDataset,0477,FPFH,0-100,Cosine,0.073878448,1.0
GoogleDataset,0477,FPFH,0-100,Euclidian,0.053747899,1.0
GoogleDataset,0477,QUICCI,0-100,Cosine,0.080450388,1.0
GoogleDataset,0477,QUICCI,0-100,Euclidian,0.054973789,1.0
GoogleDataset,0477,RICI,0-100,Cosine,1.482871687,1.0
GoogleDataset,0477,RICI,0-100,Euclidian,0.83698597,1.0
GoogleDataset,0477,SI,0-100,Cosine,1.281149996,0.9999999999999998
GoogleDataset,0477,SI,0-100,Euclidian,0.79967352,0.9999551545852224
GoogleDataset,0478,3DSC,0-100,Cosine,3.576654252,0.7026646262964852
GoogleDataset,0478,3DSC,0-100,Euclidian,1.793584077,1.0
GoogleDataset,0478,FPFH,0-100,Cosine,0.092012583,1.0
GoogleDataset,0478,FPFH,0-100,Euclidian,0.067420876,1.0
GoogleDataset,0478,QUICCI,0-100,Cosine,0.108968962,1.0
GoogleDataset,0478,QUICCI,0-100,Euclidian,0.075554821,1.0
GoogleDataset,0478,RICI,0-100,Cosine,2.026583129,1.0
GoogleDataset,0478,RICI,0-100,Euclidian,1.133931707,1.0
GoogleDataset,0478,SI,0-100,Cosine,1.761060537,0.9999999999999998
GoogleDataset,0478,SI,0-100,Euclidian,1.089230149,0.999954828742606
GoogleDataset,0479,3DSC,0-100,Cosine,4.916248647,0.27394673438822686
GoogleDataset,0479,3DSC,0-100,Euclidian,2.734780974,1.0
GoogleDataset,0479,FPFH,0-100,Cosine,0.136725435,1.0
GoogleDataset,0479,FPFH,0-100,Euclidian,0.09957598,1.0
GoogleDataset,0479,QUICCI,0-100,Cosine,0.148904495,1.0
GoogleDataset,0479,QUICCI,0-100,Euclidian,0.10209363,1.0
GoogleDataset,0479,RICI,0-100,Cosine,2.758036555,1.0
GoogleDataset,0479,RICI,0-100,Euclidian,1.558418592,1.0
GoogleDataset,0479,SI,0-100,Cosine,2.383861678,0.9999999999999999
GoogleDataset,0479,SI,0-100,Euclidian,1.488202282,0.999963729396112
GoogleDataset,0480,3DSC,0-100,Cosine,2.786688855,0.7175561758155009
GoogleDataset,0480,3DSC,0-100,Euclidian,1.552717726,1.0
GoogleDataset,0480,FPFH,0-100,Cosine,0.078962084,1.0
GoogleDataset,0480,FPFH,0-100,Euclidian,0.057071022,1.0
GoogleDataset,0480,QUICCI,0-100,Cosine,0.085552013,1.0
GoogleDataset,0480,QUICCI,0-100,Euclidian,0.058338323,1.0
GoogleDataset,0480,RICI,0-100,Cosine,1.584314801,1.0
GoogleDataset,0480,RICI,0-100,Euclidian,0.88747393,1.0
GoogleDataset,0480,SI,0-100,Cosine,1.374765685,0.9999999999999998
GoogleDataset,0480,SI,0-100,Euclidian,0.854265485,0.9999615258533588
GoogleDataset,0481,3DSC,0-100,Cosine,4.012032114,0.10577094872252993
GoogleDataset,0481,3DSC,0-100,Euclidian,2.226722031,1.0
GoogleDataset,0481,FPFH,0-100,Cosine,0.111082101,1.0
GoogleDataset,0481,FPFH,0-100,Euclidian,0.081516121,1.0
GoogleDataset,0481,QUICCI,0-100,Cosine,0.121687355,1.0
GoogleDataset,0481,QUICCI,0-100,Euclidian,0.085838146,1.0
GoogleDataset,0481,RICI,0-100,Cosine,2.257851761,1.0
GoogleDataset,0481,RICI,0-100,Euclidian,1.27157933,1.0
